recept,sestavina 
3486331519492858,Gin 
3486331519492858,Maraschino 
3486331519492858,"Zitronensaft, frisch gepresst"
3486331519492858,Zuckersirup 
3486471519522704,Amaretto 
3486471519522704,"Rum, weißer "
3486471519522704,Vermouth rosso
3486471519522704,Zitronenscheibe(n) 
3487511519656318,"Banane(n), geschält, tiefgefroren"
3487511519656318,Chiasamen 
3487511519656318,Erdnussbutter 
3487511519656318,Kakaopulver 
3487511519656318,Milch 
3487511519656318,Vanilleextrakt 
3487651519662007,Ananas 
3487651519662007,Ananassaft 
3487651519662007,Eiswürfel 
3487651519662007,Kokosmilch 
3487651519662007,Kokoswasser (Kokossaft)
3487651519662007,Physalis 
3487651519662007,Sahne 
3487651519662007,"Vanilleschote(n), davon das Mark "
3490021519996902,Campari 
3490021519996902,Kokoslikör 
3490021519996902,Orangensaft 
3490021519996902,Orangenscheibe(n) zur Garnitur
3490021519996902,Wodka 
3490781520094064,"Brokkoli, in Röschen zerteilt"
3490781520094064,"Brokkoli, in Röschen zerteilt"
3490781520094064,Butter 
3490781520094064,Butter 
3490781520094064,Hähnchenbrustfilet(s) 
3490781520094064,Hähnchenbrustfilet(s) 
3490781520094064,Kräuterfrischkäse 
3490781520094064,Kräuterfrischkäse 
3490781520094064,Mandelblättchen 
3490781520094064,Mandelblättchen 
3490781520094064,Sahne 
3490781520094064,Sahne 
3490781520094064,Salz und Pfeffer 
3490781520094064,Salz und Pfeffer 
3490781520094064,Sojasauce 
3490781520094064,Sojasauce 
3490781520094064,Öl 
3490781520094064,Öl 
3491861520209511,Cocktailkirsche(n) 
3491861520209511,"Likör (Midori, grüner Melonenlikör)"
3491861520209511,Wodka 
3491861520209511,"Zitronensaft, frisch gepresst"
3491861520209511,Zuckersirup 
3492701520353397,Hähnchenkeule(n) oder anderes Fleisch
3492701520353397,Joghurt à 150 g
3492701520353397,Korianderpulver 
3492701520353397,Kreuzkümmelpulver 
3492701520353397,Kurkuma 
3492701520353397,Paste (Ingwer-Knoblauch-Paste) oder eine Paste aus 4 Knoblauchzehen selbermachen
3492701520353397,Röstzwiebeln 
3492701520353397,Salz 
3492701520353397,Sambal Oelek 
3492701520353397,Tandoori Masala 
3492701520353397,Tomate(n) 
3492701520353397,Tomatenmark 
3492701520353397,Wasser 
3492701520353397,"Zitrone(n), Saft davon "
3492701520353397,Zwiebel(n) 
3494161520612585,"Ginger Ale, gekühlt"
3494161520612585,Metaxa 
3494161520612585,Orangenscheibe(n) 
3494801520736398,Ananas in Stückchen
3494801520736398,Ananassaft 
3494801520736398,Cachaça 
3494801520736398,Cocktailkirsche(n) 
3494801520736398,Orange Bitter 
3494801520736398,"Rum, brauner"
3494801520736398,Tequila 
3495461520803014,Apfelessig oder Reisessig
3495461520803014,Austernsauce 
3495461520803014,Fleischbrühe 
3495461520803014,Honig 
3495461520803014,"Ingwer, gerieben"
3495461520803014,Knoblauchzehe(n) 
3495461520803014,Misopaste 
3495461520803014,Noriblätter 
3495461520803014,Orange(n) 
3495461520803014,"Räucherspeck, intensiv, kein Schwarzwälder Schinken!"
3495461520803014,"Sojasauce, hell"
3495461520803014,Thai-Chilischote(n) 
3495461520803014,Wasser 
3496161520903641,Eiswürfel nach Bedarf
3496161520903641,Gin 
3496161520903641,Likör (Chartreuse grün)
3496161520903641,"Limettensaft, frisch gepresst"
3496161520903641,Maraschino 
3496871521018381,"BÜRGER Maultaschen traditionell schwäbisch, à 360 g"
3496871521018381,"BÜRGER Maultaschen traditionell schwäbisch, à 360 g"
3496871521018381,Chilischote(n) 
3496871521018381,Chilischote(n) 
3496871521018381,Gemüsebrühe 
3496871521018381,Gemüsebrühe 
3496871521018381,"Koriander, 5 - 6 Stiele"
3496871521018381,"Koriander, 5 - 6 Stiele"
3496871521018381,"Limette(n), den Saft davon"
3496871521018381,"Limette(n), den Saft davon"
3496871521018381,Möhre(n) 
3496871521018381,Möhre(n) 
3496871521018381,"Paprikaschote(n), rot und gelb (à ca. 200 g)"
3496871521018381,"Paprikaschote(n), rot und gelb (à ca. 200 g)"
3496871521018381,Porree 
3496871521018381,Porree 
3496871521018381,"Rohrzucker, ca."
3496871521018381,"Rohrzucker, ca."
3496871521018381,Salz und Pfeffer 
3496871521018381,Salz und Pfeffer 
3496871521018381,"Sojabohnenkeimlinge, aus dem Glas"
3496871521018381,"Sojabohnenkeimlinge, aus dem Glas"
3496871521018381,"Sojasauce, 3 - 4 EL"
3496871521018381,"Sojasauce, 3 - 4 EL"
3496871521018381,Öl 
3496871521018381,Öl 
3496881521019123,"BÜRGER Gemüsemaultaschen, à 360 g"
3496881521019123,Champignons 
3496881521019123,Petersilie 
3496881521019123,Sahne 
3496881521019123,Salz und Pfeffer 
3496881521019123,Schnittlauch 
3496881521019123,"Weißwein, trockener "
3496881521019123,Zwiebel(n) 
3496881521019123,Öl 
3498741521287394,Chilischote(n) 
3498741521287394,Currypaste 
3498741521287394,Erdnussmus 
3498741521287394,Hähnchengeschnetzeltes 
3498741521287394,"Ingwer, ca. walnussgroß"
3498741521287394,Jasminreis 
3498741521287394,Kaiserschote(n) 
3498741521287394,Möhre(n) 
3498741521287394,Paprikaschote(n) 
3498741521287394,"Sesamöl, dunkel"
3498741521287394,Sojabohnen 
3498741521287394,Sojasauce 
3498741521287394,Sonnenblumenöl zum Braten
3498741521287394,Zwiebel(n) 
3499511521377959,Barbecuesauce 
3499511521377959,Cayennepfeffer 
3499511521377959,Knoblauchzehe(n) 
3499511521377959,"Kräuterseitling(e), große"
3499511521377959,"Muskatnuss, frisch gerieben "
3499511521377959,"Paprikapulver, geräuchert "
3499511521377959,Salz 
3499511521377959,"Zwiebel(n), rote "
3499511521377959,Öl 
3499731521388576,Eiswürfel 
3499731521388576,Likör (Green Chartreuse)
3499731521388576,Orange Bitter 
3499731521388576,"Wasser, gekühlt"
3499731521388576,"Wermut, süß"
3499731521388576,"Whiskey, irisch"
3499731521388576,Zuckersirup 
3500541521489041,Buttermilch 
3500541521489041,Eiswürfel 
3500541521489041,"Gurke(n), frisch  (ca. 1/3 Stück), gewaschen, geschält, entkernt"
3500541521489041,"Joghurt (3,5 %)"
3500541521489041,Meersalz 
3500541521489041,Minzeblätter 
3502001521716588,"Apfel, optional"
3502001521716588,Cornichons 
3502001521716588,Ei(er) 
3502001521716588,Gurkenwasser 
3502001521716588,Kohlrabi 
3502001521716588,Radieschen 
3502001521716588,Salatcreme (Miracel Whip) 
3502001521716588,Salz und Pfeffer 
3502001521716588,Zwiebel(n) 
3503111521859213,Likör 43
3503111521859213,"Limette(n), Saft davon"
3503111521859213,Minze 
3503111521859213,Orangenaroma (Orange Bitter)
3503111521859213,Tequila 
3503111521859213,Zitronenscheibe(n) 
350331120294875,Butterschmalz 
350331120294875,Crème fraîche 
350331120294875,Fleischbrühe 
350331120294875,"Käse, Appenzeller, in dickeren Scheiben"
350331120294875,"Oregano, getrockneter"
350331120294875,"Paprikapulver, scharfes"
350331120294875,"Petersilie, glatte"
350331120294875,"Pfeffer, schwarzer aus der Mühle"
350331120294875,Salz 
350331120294875,"Schweinefilet(s), je etwa 400 g"
350331120294875,"Thymian, getrockneter"
350331120294875,Zitronensaft 
3503691521970500,Garam Masala 
3503691521970500,Ingwer 
3503691521970500,Kartoffel(n) 
3503691521970500,Knoblauchzehe(n) 
3503691521970500,Korianderpulver 
3503691521970500,Kreuzkümmelpulver 
3503691521970500,Kurkumapulver 
3503691521970500,Pflanzenöl oder Butterschmalz oder Ghee
3503691521970500,Sahne 
3503691521970500,Salz und Pfeffer 
3503691521970500,"Tomaten, stückige "
3503691521970500,Tomatenmark 
3503691521970500,"Wildfleisch, z.B. Reh, Hirsch, Wildschwein"
3503691521970500,Wildfond oder Gemüsebrühe
3503691521970500,Zwiebel(n) 
350421120303319,Aubergine(n) 
350421120303319,Butter 
350421120303319,Cayennepfeffer 
350421120303319,Fleischtomate(n) (600 g)
350421120303319,"Hackfleisch, gemischtes (z.B. Schwein/Rind oder Schwein/Lamm)"
350421120303319,"Kartoffel(n), (vorwiegend festkochend)"
350421120303319,Knoblauch 
350421120303319,Mehl 
350421120303319,Milch 
350421120303319,Muskat 
350421120303319,Olivenöl 
350421120303319,"Oregano, getrockneter"
350421120303319,"Paprikapulver, edelsüßer"
350421120303319,"Petersilie, glatte"
350421120303319,Salz und Pfeffer 
350421120303319,"Schafskäse, griechischer"
350421120303319,Schalotte(n) 
350421120303319,Tomatenmark 
350421120303319,"Wein, rot, trocken"
350421120303319,"Zimt, gemahlener"
350421120303319,"Zitrone(n), (Saft und Schale)"
350421120303319,Zucker 
3504551522085500,Crushed Ice 
3504551522085500,Likör 43
3504551522085500,"Limette(n), in Ecken geschnitten"
3504551522085500,Limettenscheibe(n) zum Verzieren
3504551522085500,Rohrzucker 
3504551522085500,Wodka 
350501120384377,Salatgurke(n) 
3505161522177809,"Chilischote(n), klein gehackt"
3505161522177809,"Ei(er), Größe M "
3505161522177809,Garam Masala 
3505161522177809,"Ingwer, frisch gerieben, bei Bedarf auch mehr"
3505161522177809,"Kichererbsen, abgetropft (Dosenware)"
3505161522177809,"Knoblauch, klein gehackt"
3505161522177809,Korianderpulver 
3505161522177809,Kreuzkümmelpulver 
3505161522177809,"Muskatnuss, frisch gerieben "
3505161522177809,Petersilie 
3505161522177809,"Pfefferminze, getrocknet und zerrieben"
3505161522177809,Rinderhackfleisch 
3505161522177809,Salz 
3505161522177809,Zitronensaft 
3505161522177809,"Zwiebel(n), klein gewürfelt"
3505161522177809,Öl zum Braten 
3505901522330511,Eiswürfel 
3505901522330511,Holunderblütensirup 
3505901522330511,"Limette(n), Bio"
3505901522330511,Limettenscheibe(n) zum Garnieren
3505901522330511,Mineralwasser 
3505901522330511,"Minze, frische"
3505901522330511,Prosecco 
3505901522330511,Wodka 
3506171522353511,"Brühe, gekörnt"
3506171522353511,Gewürznelke(n) 
3506171522353511,Linsen 
3506171522353511,Lorbeerblätter 
3506171522353511,Mehl 
3506171522353511,Möhre(n) 
3506171522353511,"Pfefferkörner, schwarz"
3506171522353511,Pimentkörner 
3506171522353511,"Rotwein, trocken"
3506171522353511,Rotweinessig oder Aceto Balsamico
3506171522353511,Salz und Pfeffer 
3506171522353511,"Schweinebauch, mager, geräuchert"
3506171522353511,Sonnenblumenöl 
3506171522353511,Sud (Kochbrühe vom Fleisch)
3506171522353511,Sud (Linsen-Kochwasser)
3506171522353511,Tomatenmark 
3506171522353511,Wacholderbeere(n) 
3506171522353511,Wasser 
3506171522353511,Zucker 
3506171522353511,Zwiebel(n) 
3506671522427997,Eiswürfel 
3506671522427997,Kakaopulver oder Zimtpulver
3506671522427997,"Rosinen, in Rum eingelegte"
3506671522427997,"Rum, 40 %"
3506671522427997,"Sahne, leicht geschlagene"
3506671522427997,"Sirup (Zuckerrohrsirup), brauner"
3506671522427997,"Traubensaft, roter"
3506671522427997,"Wodka, 40 %"
3507651522597636,Chilipulver 
3507651522597636,Garam Masala 
3507651522597636,Ghee 
3507651522597636,"Ingwer, ca. 1 cm"
3507651522597636,Ingwer-Knoblauch-Paste 
3507651522597636,Joghurt 
3507651522597636,Korianderpulver 
3507651522597636,Kreuzkümmelpulver 
3507651522597636,Kurkuma 
3507651522597636,"Lammfleisch ohne Knochen, Schulter oder Keule"
3507651522597636,Salz 
3507651522597636,"Spinat, frisch oder TK"
3507651522597636,Zwiebel(n) 
3507781522604532,Ei(er) 
3507781522604532,"Haselnüsse, gemahlene "
3507781522604532,"Mandeln, gemahlene "
3507781522604532,Möhre(n) 
3507781522604532,Salz 
3507781522604532,Speisestärke 
3507781522604532,Zimtpulver 
3507781522604532,"Zitrone(n), davon den Saft und Abrieb"
3507781522604532,Zucker 
3508251522679486,"Blattsalat, gemischt"
3508251522679486,Butter oder Öl zum Braten
3508251522679486,Ei(er) 
3508251522679486,"Hähnchenfilet(s), in Scheiben geschnitten"
3508251522679486,Kirschtomate(n) 
3508251522679486,Speck 
3509201522852587,"Mehl, gesiebt"
3509201522852587,Rapsöl 
3509201522852587,Salz 
3509201522852587,Wasser 
3509671522936258,Bockshornklee 
3509671522936258,Currypulver 
3509671522936258,Ingwer 
3509671522936258,Knoblauchzehe(n) 
3509671522936258,Kokosmilch 
3509671522936258,Kurkuma 
3509671522936258,Riesengarnelen 
3509671522936258,Salz und Pfeffer 
3509671522936258,Senfkörner 
3509671522936258,Wasser 
3509671522936258,"Zitrone(n), Saft davon "
3509671522936258,"Zwiebel(n), kleingeschnitten"
3509671522936258,Öl 
3510221523036124,"Kaffeepulver, instant "
3510221523036124,Kaffeesahne 
3510221523036124,Karamellbonbon(s) (z.B. Werthers)
3510221523036124,"Rumaroma, z.B. 3 - 4 Röhrchen"
3510221523036124,"Wasser, kochendes (1 Kaffeetasse)"
3511141523203117,Bananennektar 
3511141523203117,Erdbeersirup 
3511141523203117,Wodka 
351121120464365,Cointreau 
351121120464365,"Eis, gewürfelt"
351121120464365,"Rum, weißer"
351121120464365,Sirup (Zuckersirup)
351121120464365,Zitronensaft 
3511291523213850,"Bohnen, schwarze (400 g), abgetropft (alternativ Kidneybohnen)"
3511291523213850,"Bohnen, schwarze (400 g), abgetropft (alternativ Kidneybohnen)"
3511291523213850,Frühlingszwiebel(n) 
3511291523213850,Frühlingszwiebel(n) 
3511291523213850,Kürbiskerne 
3511291523213850,Kürbiskerne 
3511291523213850,Petersilie 
3511291523213850,Petersilie 
3511291523213850,Quinoa 
3511291523213850,Quinoa 
3511291523213850,"Radieschensprossen, lila (alternativ: Kresse)"
3511291523213850,"Radieschensprossen, lila (alternativ: Kresse)"
3511291523213850,"Rote Bete, roh oder vorgekocht (ca. 450 g)"
3511291523213850,"Rote Bete, roh oder vorgekocht (ca. 450 g)"
3511361523223626,"Aubergine(n), ca. 15 cm lang"
3511361523223626,Knoblauchzehe(n) 
3511361523223626,Olivenöl 
3511361523223626,Paprikamark (Tatlı biber salçası)
3511361523223626,"Paprikapulver, rot"
3511361523223626,"Petersilie, glatte"
3511361523223626,"Pul Biber, ersatzweise Chiliflocken"
3511361523223626,Salz und Pfeffer 
3511361523223626,"Spitzpaprika, grüne, türkische (Sivri biber)"
3511361523223626,Tomate(n) 
3511361523223626,Tomatenmark 
3511361523223626,"Wasser, heiß, ca. 250 ml"
3511361523223626,Zucker 
3511361523223626,Zwiebel(n) 
3511391523244451,Eiswürfel 
3511391523244451,"Wodka, pur oder mit Zitronengeschmack"
3511391523244451,"Zitronensaft, frisch gepresst"
3511391523244451,Zitronenscheibe(n) für die Garnitur
3511391523244451,Zucker für den Glasrand
3511391523244451,Zuckersirup 
351151120469768,Cointreau 
351151120469768,"Eis, zerstoßenes"
351151120469768,Likör (Erdbeerlikör)
351151120469768,"Rum, weißer"
351151120469768,Zitronensaft 
3513491523698496,Baby-Pak Choi 
3513491523698496,Chiliflocken 
3513491523698496,Knoblauch 
3513491523698496,Salz 
3513491523698496,Sesamöl 
3513661523719706,"Apfel, rotschalig"
3513661523719706,Crème fraîche 
3513661523719706,Mayonnaise 
3513661523719706,Möhre(n) 
3513661523719706,Salz 
3513661523719706,Salz und Pfeffer 
3513661523719706,Spitzkohl (ca. 1/2 Kopf)
3513661523719706,Zwiebel(n) 
3513891523770526,Gin 
3513891523770526,Likör (Green Chartreuse)
3513891523770526,Orange Bitter 
3513891523770526,"Wermut, süßer"
3514481523876136,Milch 
3514481523876136,Zitronensaft oder Essig
3515701524191225,"Ananassaft, frisch"
3515701524191225,"Limettensaft, frisch gepresst"
3515701524191225,Rosmarin 
3515701524191225,"Tequila, braun"
3515701524191225,Zuckersirup 
351681120497520,Butter 
351681120497520,Crème fraîche 
351681120497520,Frühlingszwiebel(n) 
351681120497520,"Gemüsebrühe, heiß"
351681120497520,Knoblauchzehe(n) 
351681120497520,Kresse 
351681120497520,Kürbisfleisch 
351681120497520,Olivenöl 
351681120497520,"Parmesan, frisch gerieben "
351681120497520,Pfeffer 
351681120497520,Risottoreis 
351681120497520,Schalotte(n) 
351681120497520,Weißwein 
3518521524707017,Essig 
3518521524707017,Kohlrabi 
3518521524707017,Sahne 
3518521524707017,"Salz und Pfeffer, schwarzer "
3518521524707017,Öl 
3519451524912866,Eisbergsalat 
3519451524912866,Gemüsebrühe 
3519451524912866,Hirse oder Bulgur
3519451524912866,Kidneybohnen 
3519451524912866,"Käse, gerieben (Gouda oder Emmentaler), 200 g"
3519451524912866,Mais 
3519451524912866,"Paprikaschote(n), rote "
3519451524912866,Sauce (Salsa-Sauce) 500 ml
3519451524912866,"Schmand, 200 g"
3519451524912866,Tomate(n) 
3519451524912866,Tortillachips 
3519451524912866,Weißweinessig 
3519451524912866,"Zwiebel(n), gewürfelt"
3519451524912866,"saure Sahne, 200 g"
3519451524912866,Öl 
3521161525167736,"Ei(er), Größe L "
3521161525167736,Mirin 
3521161525167736,Sojasauce 
3521161525167736,Wasser 
3521431525191295,"Himbeeren, TK"
3521431525191295,Kiwi(s) 
3521431525191295,Limette(n) 
3521431525191295,Sauerkirschsaft 
3521431525191295,Sekt oder Frizzante
3522391525373671,Ananassaft 
3522391525373671,Eiswürfel 
3522391525373671,Grenadine 
3522391525373671,Limette(n) 
3522391525373671,Maracujasaft 
3522391525373671,Pils 
352241120560349,Ananas zur Garnitur
352241120560349,Ananassaft 
352241120560349,Cointreau 
352241120560349,Erdbeeren zur Garnitur
352241120560349,Gin 
352241120560349,Grenadine Sirup
352241120560349,Orangensaft 
352241120560349,Saft (Mangonektar)
352241120560349,"Zitronensaft, einige Spritzer"
